userid,modelScore
10032,-0.042914721
10033,0.308511523
10034,0.355313751
10035,0.097968818
10036,-0.043283244
10037,-0.092385883
10038,0.031382042
10039,0.234081502
10040,0.144057149
10041,0.196959503
10042,0.174873377
10043,0.121555309
10044,-0.114239966
10045,0.071576176
10046,0.087037044
10047,-0.003853311
10048,0.262087783
10049,0.248624696
10050,-0.005880193
10051,0.099853581
10052,0.148801008
10053,0.047136817
10054,0.321372616
10055,0.303550084
10056,0.157940023
10057,0.433923768
10058,0.060060513
10059,-0.031754351
10060,-0.033797178
10061,-0.101452604
10062,0.14953399
10063,0.085890551
10064,0.088830102
10065,-0.073098639
10066,0.063128121
10067,0.130796796
10068,-0.039316296
10069,0.228238824
10070,-0.069845054
10071,0.118590128
10072,0.133714908
10073,0.087136154
10074,0.336118688
10075,0.190778764
10076,-0.060047838
10077,0.239668366
10078,0.076126589
10079,-0.091063048
10080,0.068267621
10081,0.114961819
10082,0.126588168
10083,-0.079617754
10084,0.195936814
10085,-0.209369682
10086,-0.194459258
10087,-0.131348975
10088,-0.101538867
10089,-0.012705154
10090,-0.104118796
10091,-0.051352111
10092,-0.014982516
10093,0.335432795
10094,-0.161844676
10095,-0.120419345
10096,-0.070482499
10097,0.171993591
10098,0.208243395
10099,0.336843036
10100,-0.099349403
10101,0.323532641
10102,0.243490174
10103,-0.273824021
10104,0.065581571
10105,0.103135916
10106,0.249720822
10107,-0.061420086
10108,0.18874756
10109,0.241357702
10110,0.036138709
10111,0.131255172
10112,0.239915533
10113,0.359396232
10114,-0.052278812
10115,0.348430845
10116,0.345591609
10117,0.369128469
10118,0.160398442
10119,0.515729724
10120,0.160349171
10121,0.395981871
10122,0.074930166
10123,0.19071964
10124,-0.030902371
10125,0.235933811
10126,0.425720161
10127,0.263640012
10128,-0.006204276
10129,0.450076134
10130,0.310425588
10131,0.280873576
10132,0.190341458
10133,0.030209768
10134,0.492290133
10135,0.119849286
10136,0.113670168
10137,0.397807864
10138,0.170204377
10139,0.217393063
10140,0.424235672
10141,0.107689056
10142,0.088391172
10143,0.103465988
10144,-0.160458957
10145,0.056225123
10146,0.33313485
10147,0.110636808
10148,-0.143155027
10149,-0.023482073
10150,-0.005648898
10151,0.072556368
10152,0.041974985
10153,-0.053871791
10154,0.378990646
10155,0.39393407
10156,0.084707961
10157,0.119570246
10158,0.273032179
10159,-0.201989689
10160,0.26943013
10161,0.213122034
10162,0.013794571
10163,0.107180104
10164,0.135798543
10165,-0.039323988
10166,0.349638721
10167,0.140503761
10168,-0.024860642
10169,0.200975678
10170,-0.071656169
10171,0.255698389
10172,0.096911416
10173,0.07073666
10174,-0.075045274
10175,0.166412612
10176,-0.139440798
10177,-0.102779217
10178,0.052162713
10179,0.199232743
10180,0.045371091
10181,-0.128558832
10182,0.300691142
10183,0.147884691
10184,-0.08834119
10185,0.222985305
10186,-0.030026653
10187,0.311993534
10188,0.075661742
10189,0.179577091
10190,0.183761402
10191,0.199983926
10192,0.185730714
10193,0.163676747
10194,0.088332177
10195,0.038973013
10196,0.202747085
10197,0.311131713
10198,-0.0585152
10199,0.230394988
10200,0.136288876
10201,0.111468265
10202,-0.184679353
10203,-0.167960932
10204,0.405197658
10205,0.010519267
10206,0.167663382
10207,0.063960702
10208,0.248514081
10209,0.109057568
10210,0.24960889
10211,0.154259626
10212,0.062824155
10213,0.14417622
10214,0.122908855
10215,0.260015617
10216,0.201447653
10217,0.057782822
10218,-0.112493264
10219,0.097226921
10220,0.151089968
10221,-0.077248986
10222,0.259994481
10223,0.186155066
10224,0.021999984
10225,0.395022119
10226,0.313601322
10227,0.368798743
10228,0.333617281
10229,0.160425124
10230,0.020006018
10231,0.253748401
10232,0.071240817
10233,-0.037379297
10234,-0.02285718
10235,-0.166270776
10236,-0.154643873
10237,0.194355068
10238,0.29672347
10239,-0.011435477
10240,0.186063128
10241,-0.160601403
10242,0.051125157
10243,0.159783048
10244,0.15293452
10245,0.004828173
10246,-0.110811122
10247,0.320514139
10248,0.099425439
10249,0.33651249
10250,0.33413081
10251,-0.123544112
10252,0.005167629
10253,0.023563739
10254,0.298171723
10255,0.264575929
10256,0.114121509
10257,0.014572473
10258,-0.200088498
10259,0.061422898
10260,0.05036007
10261,0.027883101
10262,0.23825098
10263,0.129300249
10264,0.200017161
10265,-0.0743004
10266,0.198843137
10267,0.154485297
10268,0.467959644
10269,0.25248529
10270,0.081790896
10271,0.215854047
10272,0.426159504
10273,0.190196876
10274,0.233092314
10275,0.198572809
10276,0.404024608
10277,0.155922907
10278,0.195169509
10279,0.122079145
10280,0.188474779
10281,0.307047967
10282,0.188982987
10283,0.044198664
10284,0.05649988
10285,-0.281055363
10286,0.109543798
10287,0.082852831
10288,0.088243039
10289,0.20588859
10290,-0.02920413
10291,0.22592087
10292,0.112793039
10293,0.104253206
10294,0.057663738
10295,0.080280462
10296,0.161590727
10297,0.073422789
10298,0.113803124
10299,0.054144556
10300,0.117982808
10301,0.118421199
10302,0.347020966
10303,0.152284795
10304,-0.06879109
10305,0.143162101
10306,0.335026926
10307,-0.049009685
10308,-0.027987051
10309,0.395418561
10310,0.180298131
10311,0.39041219
10312,-0.033981259
10313,0.077754807
10314,-0.091000679
10315,0.359240971
10316,0.185141777
10317,0.073463599
10318,0.117360704
10319,0.38418709
10320,-0.089549418
10321,-0.035987666
10322,0.550179186
10323,0.037605286
10324,0.048866825
10325,0.191642616
10326,0.009147035
10327,-0.043221699
10328,-0.063965741
10329,0.169069162
10330,0.428156664
10331,0.127642072
10332,0.032471045
10333,0.363807519
10334,0.10140318
10335,0.039675327
10336,-0.050417425
10337,0.054619272
10338,0.350573983
10339,0.222195817
10340,0.098100499
10341,0.144662461
10342,0.181287246
10343,0.044894842
10344,0.071112357
10345,0.020261448
10346,0.087210916
10347,0.205624515
10348,-0.137964344
10349,0.16544419
10350,0.166479853
10351,-0.117314223
10352,0.211608537
10353,0.321259711
10354,-0.067537221
10355,0.196711905
10356,0.064997743
10357,0.238666076
10358,-0.024674853
10359,-0.046818992
10360,0.304273488
10361,-0.119335772
10362,0.153521477
10363,0.076525942
10364,0.366879362
10365,0.158009114
10366,0.324704355
10367,0.389360496
10368,-0.012095769
10369,0.114533036
10370,0.20744174
10371,-0.134634978
10372,0.550447201
10373,-0.060349185
10374,0.072685769
10375,-0.299460019
10376,-0.026118919
10377,0.055262235
10378,0.040148907
10379,0.019640024
10380,0.218693289
10381,0.293012095
10382,0.32278005
10383,0.490331057
10384,0.196637586
10385,-0.114000233
10386,0.04090118
10387,0.025756217
10388,-0.108077224
10389,0.373107579
10390,0.288315253
10391,-0.142282648
10392,0.117372306
10393,0.028529198
10394,-0.048886862
10395,0.08323475
10396,0.357891186
10397,0.341398565
10398,0.095422229
10399,-0.087155283
10400,0.227304301
10401,0.382595235
10402,0.050541744
10403,-0.093311368
10404,0.095658504
10405,0.349700717
10406,-0.084401569
10407,0.094049814
10408,0.136022513
10409,0.087474089
10410,-0.049909471
10411,-0.036123929
10412,0.149163153
10413,-0.041401345
10414,-0.119015737
10415,-0.002169212
10416,-0.098211916
10417,0.004531203
10418,0.494450635
10419,0.306523661
10420,-0.085536941
10421,0.169890453
10422,0.287660971
10423,0.113679469
10424,0.032057985
10425,0.01626314
10426,0.388087905
10427,0.428134469
10428,-0.105694196
10429,0.266498724
10430,-0.175899935
10431,0.079488048
10432,0.160697853
10433,-0.275316099
10434,0.153222435
10435,0.381088287
10436,0.18908571
10437,0.223682003
10438,-0.003551318
10439,0.055517445
10440,0.002009213
10441,0.245783976
10442,0.431366214
10443,0.374906556
10444,0.244919764
10445,0.132123004
10446,0.001412271
10447,0.134024956
10448,0.210562395
10449,0.183612954
10450,-0.147986467
10451,0.329411564
10452,-0.077946001
10453,0.060279716
10454,-0.028166787
10455,0.043646808
10456,0.158423285
10457,0.283858934
10458,0.147256568
10459,0.007183935
10460,0.187012313
10461,-0.145827095
10462,-0.187819224
10463,0.357188528
10464,0.140380255
10465,-0.244016939
10466,0.087254922
10467,0.503327554
10468,-0.159345139
10469,0.124128263
10470,0.130095108
10471,0.103445035
10472,-0.026594764
10473,0.115131093
10474,0.294852801
10475,-0.182061659
10476,0.326834172
10477,0.128923222
10478,0.016177058
10479,0.303421939
10480,0.079423995
10481,0.112549953
10482,0.225944832
10483,0.47411231
10484,-0.199186874
10485,-0.298220263
10486,0.020918589
10487,0.159629005
10488,0.13751802
10489,-0.193742332
10490,-0.024604957
10491,-0.173023794
10492,-0.049632261
10493,0.34417604
10494,0.002553416
10495,0.412642516
10496,0.242452475
10497,0.424230591
10498,0.305444548
10499,-0.066464831
10500,0.287272127
10501,-0.134494473
10502,0.261779764
10503,0.23338527
10504,0.072537494
10505,0.200081725
10506,0.266025741
10507,0.08200608
10508,0.192889959
10509,-0.079641832
10510,0.125630615
10511,0.073911485
10512,0.283695891
10513,0.411226522
10514,0.063488576
10515,-0.118552201
10516,-0.222526405
10517,0.199218369
10518,-0.050031816
10519,0.189031509
10520,-0.009889849
10521,0.251590772
10522,0.277140934
10523,0.065032754
10524,0.023215563
10525,0.489718798
10526,0.433292851
10527,-0.091241215
10528,-0.040371487
10529,0.100175928
10530,-0.226558046
10531,0.16007283
10532,0.048629642
10533,-0.031905224
10534,-0.098572536
10535,0.121466273
10536,0.138209916
10537,0.119173472
10538,0.482228249
10539,0.026335171
10540,0.089615233
10541,0.111714871
10542,-0.082088498
10543,0.03793494
10544,0.200454001
10545,0.133408287
10546,-0.001497952
10547,0.016671548
10548,0.213343172
10549,0.100311002
10550,0.053637372
10551,0.02449379
10552,-0.06965226
10553,-0.055028048
10554,0.100206826
10555,0.172973847
10556,0.066773377
10557,0.288744841
10558,0.181980635
10559,0.485913198
10560,-0.062176641
10561,-0.049140398
10562,-0.039899857
10563,0.241646316
10564,-0.029859359
10565,0.124143305
10566,-0.24086256
10567,0.344043391
10568,0.496816239
10569,0.05236307
10570,0.020436299
10571,-0.116819561
10572,-0.119344072
10573,0.18698561
10574,0.233242968
10575,-0.075976624
10576,-0.000963397
10577,0.185089243
10578,0.348699444
10579,0.229520605
10580,0.106570292
10581,0.069478666
10582,0.11455538
10583,0.340513825
10584,0.189053527
10585,0.076033606
10586,0.305181215
10587,-0.052366237
10588,0.205509641
10589,0.138257985
10590,0.083473602
10591,0.218678195
10592,0.366781821
10593,0.409366404
10594,0.100499221
10595,-0.110659752
10596,0.350346378
10597,0.084968471
10598,0.10275346
10599,0.239627837
10600,0.419178029
10601,0.011004415
10602,0.126601316
10603,-0.294163061
10604,0.231208939
10605,0.115281973
10606,0.674309352
10607,0.226165054
10608,0.301902938
10609,0.073550477
10610,0.340668989
10611,0.17269589
10612,0.049448224
10613,-0.045257733
10614,0.236988018
10615,0.202972176
10616,-0.329006456
10617,-0.050849111
10618,0.050374884
10619,0.288839937
10620,-0.052917322
10621,0.057693003
10622,0.146746761
10623,0.129808547
10624,-0.049892711
10625,-0.134711924
10626,0.111433103
10627,0.211454784
10628,0.29648107
10629,0.224024548
10630,-0.217612955
10631,0.293755099
10632,0.164318482
11049,-0.055163479
11050,0.25451151
11051,0.33627434
11052,-0.078132869
11053,0.089613768
11054,0.075466108
11055,0.29793176
11056,0.113641346
11057,0.051326392
11058,0.314133374
11059,0.112371564
11060,0.345363086
11061,0.035377052
11062,-0.010420935
11063,-0.238188649
11064,-0.033960439
11065,0.039291519
11066,0.03601276
11067,0.341412519
11068,-0.044860281
11069,-0.022250845
11070,-0.174348163
11071,0.379859131
11072,0.323837052
11073,0.359352537
11074,-0.055094651
11075,0.096724519
11076,-0.007029063
11077,0.209728176
11078,0.206624565
11079,-0.081241371
11080,0.078540009
11081,0.313119291
11082,0.375930239
11083,0.166146561
11084,0.390336229
11085,0.17829517
11086,-0.318834046
11087,0.044572492
11088,0.28805654
11089,0.216382248
11090,0.13400911
11091,0.365140339
11092,0.369134537
11093,-0.132380426
11094,0.18530083
11095,0.048405558
11096,0.351129594
11097,0.413293982
11098,-0.060364698
11099,0.311621181
11100,0.082192387
11101,0.104998889
11102,0.055396354
11103,0.137844163
11104,0.410283805
11105,0.090446998
11106,0.331009025
11107,0.041468726
11108,0.04868231
11109,0.320967984
11110,0.302631248
11111,0.021269956
11112,0.207566239
11113,0.065925369
11114,-0.006322124
11115,0.066477508
11116,0.185584811
11117,0.29244692
11118,0.183712844
11119,0.043133701
11120,0.07729495
11121,0.282199323
11122,0.294725517
11123,0.202828752
11124,0.348932602
11125,0.275127283
11126,0.226574685
11127,0.200192564
11128,0.063882927
11129,0.417352772
11130,0.10056994
11131,0.29227665
11132,0.183120086
11133,0.156433329
11134,0.03851591
11135,0.288137501
11136,0.074761067
11137,0.209591308
11138,0.099586317
11139,0.121336702
11140,0.071780832
11141,0.118241159
11142,0.131917261
11143,0.013685606
11144,-0.083424003
11145,-0.032480174
11146,0.212066291
11147,0.108261748
11148,0.154804523
11149,-0.082692884
11150,0.137149573
11151,0.074897129
11152,0.098123641
11153,0.187303166
11154,-0.02106449
11155,0.283951922
11156,0.001778995
11157,0.04207757
11158,0.063273764
11159,0.156169137
11160,-0.001365259
11161,0.121779987
11162,0.010918838
11163,-0.108307727
11164,0.25110983
11165,0.218426606
11166,0.246636333
11167,0.2070861
11168,0.339792993
11169,-0.084310823
11170,0.300499021
11171,0.358574088
11172,0.169168682
11173,-0.238293272
11174,-0.12737873
11175,0.292836134
11176,-0.048305259
11177,0.273917474
11178,-0.003984886
11179,0.225752322
11180,0.127857927
11181,0.177676668
11182,-0.071945455
11183,0.218194238
11184,0.200189053
11185,0.066950682
11186,0.343237156
11187,0.14419343
11188,0.63763255
11189,0.02960016
11190,0.116819473
11191,-0.00492353
11192,0.036033159
11193,0.298860672
11194,0.151145336
11195,0.102916044
11196,0.006406638
11197,0.110365982
11198,0.279578654
11199,0.313235309
11200,0.081064691
11201,0.134461859
11202,-0.123171616
11203,-0.1017854
11204,0.119079303
11205,-0.041946012
11206,-0.030423592
11207,-0.021820705
11208,-0.041212697
11209,-0.311743549
11210,0.256058506
11211,-0.070220152
11212,-0.102201178
11213,0.095542157
11214,0.05481304
11215,0.200285136
11216,0.199030163
11217,0.192383471
11218,0.250392628
11219,-0.16959781
11220,0.306843826
11221,0.044131189
11222,0.158954223
11223,0.353608335
11224,0.300777027
11225,0.008729629
11226,0.448217103
11227,0.133802907
11228,0.448865116
11229,-0.135525499
11230,0.518624819
11231,0.186374177
11232,0.059354164
11233,0.064174558
11234,0.251555986
11235,0.12310421
11236,-0.123000939
11237,0.254858872
11238,0.564341029
11239,-0.253937108
11240,0.290347061
11241,-0.204257005
11242,0.348964127
11243,0.138982642
11244,-0.037362588
11245,0.011824857
11246,0.289331116
11247,-0.004996401
11248,0.409422392
11249,0.341056013
11250,0.588992072
11251,0.289527283
11252,0.096209165
11253,0.398171488
11254,0.034089087
11255,-0.06833736
11256,-0.079697277
419,0.33093718
420,0.125430472
421,0.152712438
422,0.137570869
423,-0.007221724
424,0.469134986
425,0.148402777
426,0.286450391
427,0.191090906
428,0.233622204
429,-0.111744021
430,-0.019720247
431,0.034413146
432,0.003737864
433,-0.116224405
434,0.066490035
435,-0.04228434
436,0.114104904
437,0.54604686
438,0.076194695
439,0.134611183
440,0.111757079
441,0.125470392
442,0.040699906
443,0.177712828
444,-0.085417841
445,0.09474973
446,-0.088479658
447,0.098411961
448,0.204313739
449,0.082180276
450,0.206838191
451,-0.005530981
452,0.049429523
453,0.127429756
454,-0.005983126
455,0.142966391
456,0.048377093
457,0.064317326
458,0.010804058
459,0.2132895
460,-0.137473627
461,-0.059542456
462,0.068277296
463,0.129097272
464,0.236858751
465,0.266394431
466,0.303111162
467,0.086080112
468,0.218044658
469,0.034417662
470,0.325449815
471,-0.211651866
472,-0.138943295
473,0.376930843
474,0.086347711
475,0.302812248
476,0.325452658
477,0.316804703
478,-0.001559897
479,0.00390199
480,0.11519206
481,0.035951394
482,-0.071259964
483,0.199422061
484,0.263562796
485,-0.013853499
486,0.02591058
487,0.096069556
488,0.195353482
489,-0.036062055
490,0.055792183
491,0.13766005
492,0.042745748
493,0.157530426
494,0.276071682
495,0.220611479
496,0.36899358
497,-0.095612981
498,0.332220301
499,0.28599849
500,0.193450477
501,0.105845633
502,0.171847357
503,0.075428128
504,0.009353737
505,-0.115029043
506,0.249541974
507,-0.132859706
508,-0.043684969
509,0.084290816
510,0.35799468
511,0.338924311
512,0.398908607
513,0.021907301
514,0.208034942
515,0.43147079
516,0.252456611
517,0.106910787
518,0.055388442
519,-0.007357766
520,0.378765796
521,0.122643343
522,0.048689045
523,0.079400502
524,-0.090645051
525,-0.032334347
526,0.062108034
527,-0.180009188
528,0.111137456
529,0.0722573
530,0.155112949
531,0.362508109
532,0.114048011
533,0.066145071
534,-0.083387499
535,0.241175718
536,0.319374306
537,0.328028357
538,0.118542943
539,-0.090762962
540,0.332440602
541,0.081082878
542,0.399955826
543,0.132610491
544,0.206032273
545,0.124595445
546,-0.118906075
547,0.14615901
548,0.029217196
549,0.10061006
550,0.180583272
551,0.466523757
552,0.206513751
553,0.109408277
554,0.07648299
555,0.011444996
556,0.331349657
557,0.162758743
558,0.166797807
559,0.233693132
560,0.107618696
561,0.221168626
562,0.000538462
563,0.103153634
564,0.095385172
565,0.147548445
566,0.192093164
567,0.347524633
568,0.137956052
569,-0.204279396
570,0.113844261
571,-0.027209359
572,-0.072020325
573,-0.130556756
574,0.369377501
575,-0.036846678
576,0.234437424
577,-0.112880712
578,0.40427661
579,-0.15160582
580,0.025583306
581,0.238841169
582,-0.10882958
583,0.289182945
584,-0.297541254
585,0.146449322
586,-0.30479641
587,0.433090567
588,-0.059446606
589,0.355861435
590,-0.159533709
591,0.081369491
592,0.182937309
593,-0.076111942
594,0.203156609
595,0.206499673
596,0.050674343
597,-0.054627187
598,-0.253504341
599,0.227122813
600,0.137474742
601,0.253023803
602,0.211520746
603,-0.129253912
604,0.602852362
605,-0.062438944
606,0.230687183
607,0.376439996
608,0.191424418
609,0.152887488
610,0.009150519
611,0.168506268
612,0.327235831
613,0.192275151
614,-0.018911554
615,0.497159189
616,-0.113742057
617,-0.154144399
618,0.151306018
619,0.061669196
620,0.398790811
621,-0.093353967
622,0.091475571
623,0.258800522
624,-0.041167271
625,-0.114875928
626,0.022255679
1253,-0.03795868
1254,0.053893537
1255,0.302465352
1256,0.325448986
1257,0.250724926
1258,-0.190437704
1259,0.294889487
1260,0.050922701
1261,0.13480865
1262,0.268891188
1263,-0.078054211
1264,0.400485707
1265,-0.017624353
1266,0.071549508
1267,-0.147659332
1268,0.349992297
1269,0.097382318
1270,0.105169756
1271,0.151815313
1272,0.134016343
1273,0.56205744
1274,0.024447721
1275,-0.112484335
1276,-0.380981402
1277,0.076985432
1278,-0.139951154
1279,0.012295817
1280,0.052129805
1281,0.045709153
1282,0.086202232
1283,0.078251476
1284,0.471215038
1285,0.23129694
1286,0.273270293
1287,-0.097244824
1288,-0.005650092
1289,0.179747175
1290,0.027294546
1291,0.024436963
1292,0.404000087
1293,0.252577174
1294,-0.307847587
1295,-0.019737255
1296,0.191995763
1297,0.464200602
1298,0.055267282
1299,-0.166674529
1300,0.36391708
1301,0.292607583
1302,-0.211315167
1303,-0.042676793
1304,0.265485368
1305,0.00825215
1306,0.262758739
1307,0.0021941
1308,0.263696482
1309,0.334552762
1310,0.240784411
1311,0.122063978
1312,-0.008950538
1313,0.107176796
1314,0.123861669
1315,0.354139837
1316,-0.089729652
1317,0.108366336
1318,0.316612557
1319,0.062073852
1320,-0.091148958
1321,-0.082444997
1322,0.077163901
1323,0.153937551
1324,0.25974039
1325,-0.165068578
1326,0.404323489
1327,0.095309516
1328,0.319012154
1329,-0.079926108
1330,0.198294438
1331,0.065758423
1332,-0.196561206
1333,0.084179017
1334,0.238103897
1335,-0.131152658
1336,0.050245105
1337,-0.186529265
1338,-0.176312658
1339,0.253924291
1340,0.234809399
1341,0.007736848
1342,0.217474727
1343,0.291056249
1344,0.260267244
1345,0.028901758
1346,-0.136486047
1347,0.096616912
1348,0.136147399
1349,0.137780721
1350,0.274127384
1351,-0.007024237
1352,-0.029344823
1353,-0.011785791
1354,0.242433529
1355,0.347009465
1356,0.176205545
1357,0.410486432
1358,0.000759469
1359,-0.061525313
1360,0.170827544
1361,0.005272224
1362,0.342964743
1363,0.302423284
1364,0.122014746
1365,0.314917702
1366,0.107807139
1367,0.557281083
1368,0.093964467
1369,0.014306583
1370,0.023674669
1371,0.245353995
1372,0.562864288
1373,0.233295367
1374,0.051678565
1375,0.319180433
1376,0.122560995
1377,0.033173593
1378,0.30347135
1379,0.227798253
1380,0.154939563
1381,-0.051609882
1382,-0.054907973
1383,0.096293169
1384,0.369133027
1385,0.01222273
1386,0.066590049
1387,0.255775284
1388,-0.013724929
1389,0.148815174
1390,-0.176832533
1391,0.270153802
1392,-0.054652861
1393,0.196529561
1394,0.084639692
1395,0.223598551
1396,0.080576325
1397,0.072982556
1398,0.46083349
1399,0.239127324
1400,0.148616568
1401,-0.053869615
1402,-0.038085798
1403,0.226259254
1404,-0.086288895
1405,0.047880574
1406,0.348213317
1407,0.142626926
1408,0.069751704
1409,0.114226023
1410,0.085448038
1411,0.167909425
1412,0.237620757
1413,0.130528405
1414,0.097471249
1415,0.101453494
1416,0.234518937
1417,0.178675226
1418,-0.030834025
1419,0.150260977
1420,-0.203106827
1421,0.134393993
1422,-0.028178654
1423,0.168597015
1424,0.065030014
1425,0.241472686
1426,0.108950388
1427,0.180359309
1428,0.091375862
1429,0.036804005
1430,0.087749422
1431,0.034001245
1432,0.138023773
1433,0.053129216
1434,-0.035919102
1435,0.309481694
1436,0.125552162
1437,0.304741591
1438,0.079274771
1439,0.156525142
1440,0.108833087
1441,0.261119784
1442,0.116306093
1443,0.084690251
1444,0.128563294
1445,0.067306723
1446,0.205062987
1447,-0.181988516
1448,-0.149881872
1449,0.084219452
1450,0.476892651
1451,-0.013887438
1452,0.26524043
1453,0.120474371
1454,-0.006845325
1455,0.182290571
1456,0.058690633
1457,0.59736543
1458,0.34272
1459,0.06956742
1460,0.192758182
2502,0.273227156
2503,0.349439345
2504,0.367321463
2505,0.077493182
2506,0.240310196
2507,0.112817664
2508,0.071403439
2509,0.019254325
2510,0.227976394
2511,0.144072342
2512,0.043164923
2513,0.262163225
2514,0.120105167
2515,-0.22420495
2516,0.085503055
2517,-0.064851322
2518,0.226280157
2519,-0.118271228
2520,-0.028912769
2521,0.319439279
2522,0.278923449
2523,0.08126008
2524,0.3255667
2525,0.029221411
2526,0.054594496
2527,0.160474164
2528,-0.04215735
2529,0.149680732
2530,0.210352724
2531,0.23948216
2532,0.2847733
2533,0.334061977
2534,-0.024378341
2535,0.170184297
2536,-0.045197695
2537,0.163592932
2538,0.311776989
2539,0.148570538
2540,0.276092574
2541,0.121066422
2542,0.155898259
2543,0.177887453
2544,-0.008818573
2545,0.165546252
2546,0.193846447
2547,0.001348981
2548,0.355504149
2549,0.275352415
2550,0.098720738
2551,0.330690016
2552,0.213852855
2553,0.085424077
2554,0.314379936
2555,0.464715721
2556,0.347907946
2557,0.034577126
2558,0.2307684
2559,-0.052797767
2560,0.171379347
2561,0.076839642
2562,0.006318962
2563,0.300696027
2564,0.3444165
2565,-0.04160925
2566,0.124338959
2567,0.193505133
2568,0.061761063
2569,0.254117394
2570,-0.178388134
2571,0.055112791
2572,-0.010364359
2573,-0.00022153
2574,0.00978999
2575,0.357351325
2576,-0.110323778
2577,0.358503444
2578,0.165001093
2579,-0.064286405
2580,0.207428571
2581,0.240249541
2582,0.144915988
2583,0.05577014
2584,0.013701277
2585,0.288966336
2586,0.177094227
2587,0.137537859
2588,0.153479292
2589,0.090904423
2590,0.104726227
2591,0.493626102
2592,0.061828891
2593,0.399798201
2594,0.206564231
2595,-0.028426534
2596,-0.22812869
2597,-0.052531561
2598,0.245781739
2599,0.003938055
2600,0.223614843
2601,-0.209419388
2602,0.327753037
2603,-0.009601718
2604,0.026682929
2605,-0.009277157
2606,0.374838902
2607,0.211079333
2608,0.009711584
2609,-0.115978765
2610,-0.177848717
2611,0.327266596
2612,0.137793534
2613,0.344229746
2614,0.353301819
2615,0.058424138
2616,-0.149657625
2617,0.013992944
2618,0.327619107
2619,-0.019129301
2620,0.323804312
2621,0.184885048
2622,-0.247200037
2623,0.645066336
2624,0.161822159
2625,-0.020933259
2626,-0.004178109
2627,-0.054564565
2628,0.0994166
2629,0.027312245
2630,0.139581068
2631,0.290109721
2632,-0.099001949
2633,-0.054549652
2634,0.067060069
2635,0.371900222
2636,0.296521867
2637,0.01957395
2638,0.038017028
2639,-0.119100337
2640,0.205546791
2641,0.226187547
2642,-0.00045894
2643,0.075316728
2644,0.059245372
2645,0.180579021
2646,0.135473322
2647,-0.206166784
2648,0.156130939
2649,-0.060914751
2650,-0.173716211
2651,0.151967165
2652,0.415432596
2653,-0.166998268
2654,0.025801227
2655,0.391572623
2656,-0.091505232
2657,0.242804519
2658,0.031203593
2659,0.118349725
2660,-0.010862876
2661,-0.041911912
2662,-9.60E-05
2663,0.128402548
2664,-0.020610838
2665,-0.140928406
2666,0.077533216
2667,-0.110674166
2668,0.266514269
2669,-0.017662167
2670,0.098671545
2671,0.109309479
2672,-0.041624912
2673,0.186830752
2674,0.115780264
2675,0.286621608
2676,0.448585834
2677,-0.120689109
2678,0.033453933
2679,-0.196756686
2680,0.301528386
2681,0.006244592
2682,0.265637078
2683,0.404902738
2684,0.181383866
2685,0.251734383
2686,0.356003557
2687,0.298092992
2688,0.169857164
2689,-0.053185031
2690,0.26857668
2691,-0.045956073
2692,0.1336003
2693,-0.053866715
2694,0.418592403
2695,-0.233970425
2696,0.0691199
2697,0.151914958
2698,0.157088363
2699,-0.044682433
2700,0.117414526
2701,0.159076488
2702,0.385958342
2703,0.228102819
2704,0.20030706
2705,-0.272965632
2706,0.137539465
2707,-0.018080585
2708,-0.094864994
2709,-0.103031134
5003,-0.136039806
5004,-0.046487544
5005,0.217521257
5006,0.233556278
5007,-0.233877682
5008,0.466910404
5009,0.216478675
5010,0.414095763
5011,0.413218849
5012,0.272876807
5013,0.146675915
5014,0.047790479
5015,0.098800359
5016,-0.464493264
5017,0.33253057
5018,0.369398069
5019,-0.110953733
5020,0.159846444
5021,-0.06276904
5022,0.042682111
5023,-0.079218782
5024,0.293394393
5025,0.195751705
5026,0.187498793
5027,-0.265337302
5028,0.180836214
5029,0.374155546
5030,0.337234569
5031,0.484598685
5032,0.246412495
5033,0.071690957
5034,0.140500674
5035,-0.052037915
5036,0.145055807
5037,0.151261259
5038,0.091557353
5039,0.13328451
5040,0.101932997
5041,0.169589556
5042,0.386754924
5043,0.04195469
5044,0.307738916
5045,0.175410851
5046,-0.055487548
5047,0.056621855
5048,-0.406415251
5049,0.204285801
5050,0.236491157
5051,0.19356893
5052,0.35693383
5053,0.099752891
5054,0.148828754
5055,0.302709671
5056,0.269568424
5057,0.159018858
5058,0.219585369
5059,0.172529505
5060,-0.102113044
5061,0.360549785
5062,0.184069137
5063,0.368595862
5064,0.024486962
5065,0.203699153
5066,-0.090123859
5067,0.173606255
5068,0.141841836
5069,0.169309544
5070,0.018134678
5071,0.157572694
5072,0.052556309
5073,-0.181816894
5074,0.399619082
5075,0.248316196
5076,0.075626939
5077,0.186265813
5078,0.108643739
5079,0.265799791
5080,0.269487437
5081,0.356279068
5082,0.032211302
5083,0.053872909
5084,-0.025157473
5085,0.113480068
5086,0.00462181
5087,0.036229968
5088,0.068641817
5089,0.328955371
5090,0.356922709
5091,0.361677834
5092,0.525929211
5093,0.234893735
5094,-0.123390147
5095,0.027343901
5096,-0.062257414
5097,-0.069066363
5098,-0.079176223
5099,0.216449345
5100,0.245430905
5101,0.388311629
5102,-0.034701828
5103,0.034541648
5104,0.308674269
5105,-0.124323543
